artist,artist_id,title,track_id,album,release_date,popularity,explicit,duration_sec,audio_features,Source Title,Playlist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,year,month,day
The Strokes,0epOFNiUfyON9EYx7Tpr6V,12:51,6Yu1OL8I0D4vjOzYdsXYGK,Room On Fire,2003-10-28,69,False,153.133,"{'danceability': 0.451, 'energy': 0.889, 'key': 4, 'loudness': -3.838, 'mode': 1, 'speechiness': 0.0379, 'acousticness': 0.312, 'instrumentalness': 0.8, 'liveness': 0.558, 'valence': 0.592, 'tempo': 145.056, 'type': 'audio_features', 'id': '6Yu1OL8I0D4vjOzYdsXYGK', 'uri': 'spotify:track:6Yu1OL8I0D4vjOzYdsXYGK', 'track_href': 'https://api.spotify.com/v1/tracks/6Yu1OL8I0D4vjOzYdsXYGK', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6Yu1OL8I0D4vjOzYdsXYGK', 'duration_ms': 153133, 'time_signature': 4}",Top 50 Singles of 2003,Top 50 Singles of 2003,0.451,0.889,4,-3.838,1,0.0379,0.312,0.8,0.558,0.592,145.056,audio_features,6Yu1OL8I0D4vjOzYdsXYGK,spotify:track:6Yu1OL8I0D4vjOzYdsXYGK,https://api.spotify.com/v1/tracks/6Yu1OL8I0D4vjOzYdsXYGK,https://api.spotify.com/v1/audio-analysis/6Yu1OL8I0D4vjOzYdsXYGK,153133,4,2003,10,28
Justin Timberlake,31TPClRtHm23RisEBtV3X7,Rock Your Body,1AWQoqb9bSvzTjaLralEkT,Justified,2002-11-04,80,False,267.266,"{'danceability': 0.892, 'energy': 0.714, 'key': 4, 'loudness': -6.055, 'mode': 0, 'speechiness': 0.141, 'acousticness': 0.201, 'instrumentalness': 0.000234, 'liveness': 0.0521, 'valence': 0.817, 'tempo': 100.972, 'type': 'audio_features', 'id': '1AWQoqb9bSvzTjaLralEkT', 'uri': 'spotify:track:1AWQoqb9bSvzTjaLralEkT', 'track_href': 'https://api.spotify.com/v1/tracks/1AWQoqb9bSvzTjaLralEkT', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1AWQoqb9bSvzTjaLralEkT', 'duration_ms': 267267, 'time_signature': 4}",Top 50 Singles of 2003,Top 50 Singles of 2003,0.892,0.714,4,-6.055,0,0.141,0.201,0.000234,0.0521,0.817,100.972,audio_features,1AWQoqb9bSvzTjaLralEkT,spotify:track:1AWQoqb9bSvzTjaLralEkT,https://api.spotify.com/v1/tracks/1AWQoqb9bSvzTjaLralEkT,https://api.spotify.com/v1/audio-analysis/1AWQoqb9bSvzTjaLralEkT,267267,4,2002,11,04
The Darkness,5r1bdqzhgRoHC3YcCV6N5a,I Believe in a Thing Called Love - Single Version,1Z3V1fGR5HYr232lLPVD9G,I Believe in a Thing Called Love,2003,32,False,218.6,"{'danceability': 0.419, 'energy': 0.886, 'key': 0, 'loudness': -4.552, 'mode': 1, 'speechiness': 0.0807, 'acousticness': 0.0113, 'instrumentalness': 0.0103, 'liveness': 0.32, 'valence': 0.563, 'tempo': 127.974, 'type': 'audio_features', 'id': '1Z3V1fGR5HYr232lLPVD9G', 'uri': 'spotify:track:1Z3V1fGR5HYr232lLPVD9G', 'track_href': 'https://api.spotify.com/v1/tracks/1Z3V1fGR5HYr232lLPVD9G', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1Z3V1fGR5HYr232lLPVD9G', 'duration_ms': 218693, 'time_signature': 4}",Top 50 Singles of 2003,Top 50 Singles of 2003,0.419,0.886,0,-4.552,1,0.0807,0.0113,0.0103,0.32,0.563,127.974,audio_features,1Z3V1fGR5HYr232lLPVD9G,spotify:track:1Z3V1fGR5HYr232lLPVD9G,https://api.spotify.com/v1/tracks/1Z3V1fGR5HYr232lLPVD9G,https://api.spotify.com/v1/audio-analysis/1Z3V1fGR5HYr232lLPVD9G,218693,4,2003,,
JAY-Z,3nFkdlSjzX9mRTtwJOzDYB,La La La (Excuse Me Miss) - Bad Boys II (Explicit),48RrGmuy4buh5p22qXgFS5,Bad Boys II [Soundtrack (UK Version)],2003-01-01,0,True,234.64,"{'danceability': 0.911, 'energy': 0.652, 'key': 0, 'loudness': -7.4, 'mode': 1, 'speechiness': 0.269, 'acousticness': 0.336, 'instrumentalness': 0, 'liveness': 0.0733, 'valence': 0.723, 'tempo': 99.073, 'type': 'audio_features', 'id': '48RrGmuy4buh5p22qXgFS5', 'uri': 'spotify:track:48RrGmuy4buh5p22qXgFS5', 'track_href': 'https://api.spotify.com/v1/tracks/48RrGmuy4buh5p22qXgFS5', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/48RrGmuy4buh5p22qXgFS5', 'duration_ms': 234640, 'time_signature': 4}",Top 50 Singles of 2003,Top 50 Singles of 2003,0.911,0.652,0,-7.4,1,0.269,0.336,0.0,0.0733,0.723,99.073,audio_features,48RrGmuy4buh5p22qXgFS5,spotify:track:48RrGmuy4buh5p22qXgFS5,https://api.spotify.com/v1/tracks/48RrGmuy4buh5p22qXgFS5,https://api.spotify.com/v1/audio-analysis/48RrGmuy4buh5p22qXgFS5,234640,4,2003,01,01
Outkast,1G9G7WwrXka3Z1r7aIDjI7,GhettoMusick - Radio Mix,0vWHCYtAwa955U0KUeaAAJ,Speakerboxxx/The Love Below,2003-09-23,0,False,236.72,"{'danceability': 0.528, 'energy': 0.68, 'key': 11, 'loudness': -3.71, 'mode': 1, 'speechiness': 0.0487, 'acousticness': 0.000899, 'instrumentalness': 0, 'liveness': 0.232, 'valence': 0.394, 'tempo': 131.074, 'type': 'audio_features', 'id': '0vWHCYtAwa955U0KUeaAAJ', 'uri': 'spotify:track:0vWHCYtAwa955U0KUeaAAJ', 'track_href': 'https://api.spotify.com/v1/tracks/0vWHCYtAwa955U0KUeaAAJ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0vWHCYtAwa955U0KUeaAAJ', 'duration_ms': 236720, 'time_signature': 4}",Top 50 Singles of 2003,Top 50 Singles of 2003,0.528,0.68,11,-3.71,1,0.0487,0.000899,0.0,0.232,0.394,131.074,audio_features,0vWHCYtAwa955U0KUeaAAJ,spotify:track:0vWHCYtAwa955U0KUeaAAJ,https://api.spotify.com/v1/tracks/0vWHCYtAwa955U0KUeaAAJ,https://api.spotify.com/v1/audio-analysis/0vWHCYtAwa955U0KUeaAAJ,236720,4,2003,09,23
Yeah Yeah Yeahs,3TNt4aUIxgfy9aoaft5Jj2,Maps,7bDj2CjYqh9RtK52sgII88,The State I'm In,2006-01-01,0,False,214.266,"{'danceability': 0.521, 'energy': 0.94, 'key': 7, 'loudness': -6.543, 'mode': 1, 'speechiness': 0.0659, 'acousticness': 0.00137, 'instrumentalness': 0.313, 'liveness': 0.278, 'valence': 0.21, 'tempo': 119.79, 'type': 'audio_features', 'id': '7bDj2CjYqh9RtK52sgII88', 'uri': 'spotify:track:7bDj2CjYqh9RtK52sgII88', 'track_href': 'https://api.spotify.com/v1/tracks/7bDj2CjYqh9RtK52sgII88', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7bDj2CjYqh9RtK52sgII88', 'duration_ms': 214267, 'time_signature': 4}",Top 50 Singles of 2003,Top 50 Singles of 2003,0.521,0.94,7,-6.543,1,0.0659,0.00137,0.313,0.278,0.21,119.79,audio_features,7bDj2CjYqh9RtK52sgII88,spotify:track:7bDj2CjYqh9RtK52sgII88,https://api.spotify.com/v1/tracks/7bDj2CjYqh9RtK52sgII88,https://api.spotify.com/v1/audio-analysis/7bDj2CjYqh9RtK52sgII88,214267,4,2006,01,01
Sean Paul,3Isy6kedDrgPYoTS1dazA9,Like Glue,2thQ8Zi2V8z6XJuCvxHm7V,Dutty Rock,2002-11-12,0,False,232.506,"{'danceability': 0.757, 'energy': 0.78, 'key': 1, 'loudness': -5.038, 'mode': 1, 'speechiness': 0.319, 'acousticness': 0.0811, 'instrumentalness': 0, 'liveness': 0.113, 'valence': 0.59, 'tempo': 97.917, 'type': 'audio_features', 'id': '2thQ8Zi2V8z6XJuCvxHm7V', 'uri': 'spotify:track:2thQ8Zi2V8z6XJuCvxHm7V', 'track_href': 'https://api.spotify.com/v1/tracks/2thQ8Zi2V8z6XJuCvxHm7V', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2thQ8Zi2V8z6XJuCvxHm7V', 'duration_ms': 232507, 'time_signature': 4}",Top 50 Singles of 2003,Top 50 Singles of 2003,0.757,0.78,1,-5.038,1,0.319,0.0811,0.0,0.113,0.59,97.917,audio_features,2thQ8Zi2V8z6XJuCvxHm7V,spotify:track:2thQ8Zi2V8z6XJuCvxHm7V,https://api.spotify.com/v1/tracks/2thQ8Zi2V8z6XJuCvxHm7V,https://api.spotify.com/v1/audio-analysis/2thQ8Zi2V8z6XJuCvxHm7V,232507,4,2002,11,12
Panjabi Mc Feat. Jay-z,0WpVfy2hgrL0zQyTW3eA6D,Beware - Jay-Z Remix,1DlAu9VU4EuqJdAHG3YJfd,Beware,2003-07-01,0,False,239.453,"{'danceability': 0.724, 'energy': 0.916, 'key': 11, 'loudness': -3.947, 'mode': 1, 'speechiness': 0.123, 'acousticness': 0.229, 'instrumentalness': 4.07e-05, 'liveness': 0.114, 'valence': 0.942, 'tempo': 97.93, 'type': 'audio_features', 'id': '1DlAu9VU4EuqJdAHG3YJfd', 'uri': 'spotify:track:1DlAu9VU4EuqJdAHG3YJfd', 'track_href': 'https://api.spotify.com/v1/tracks/1DlAu9VU4EuqJdAHG3YJfd', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1DlAu9VU4EuqJdAHG3YJfd', 'duration_ms': 239453, 'time_signature': 4}",Top 50 Singles of 2003,Top 50 Singles of 2003,0.724,0.916,11,-3.947,1,0.123,0.229,4.07e-05,0.114,0.942,97.93,audio_features,1DlAu9VU4EuqJdAHG3YJfd,spotify:track:1DlAu9VU4EuqJdAHG3YJfd,https://api.spotify.com/v1/tracks/1DlAu9VU4EuqJdAHG3YJfd,https://api.spotify.com/v1/audio-analysis/1DlAu9VU4EuqJdAHG3YJfd,239453,4,2003,07,01
Lil' Kim,5tth2a3v0sWwV1C7bApBdX,The Jump Off,08cqYeYWTjDUqNLVOiJMUF,The Jump Off,2003-02-04,0,True,234.093,"{'danceability': 0.837, 'energy': 0.736, 'key': 10, 'loudness': -8.367, 'mode': 0, 'speechiness': 0.378, 'acousticness': 0.225, 'instrumentalness': 0, 'liveness': 0.0549, 'valence': 0.905, 'tempo': 104.907, 'type': 'audio_features', 'id': '08cqYeYWTjDUqNLVOiJMUF', 'uri': 'spotify:track:08cqYeYWTjDUqNLVOiJMUF', 'track_href': 'https://api.spotify.com/v1/tracks/08cqYeYWTjDUqNLVOiJMUF', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/08cqYeYWTjDUqNLVOiJMUF', 'duration_ms': 234093, 'time_signature': 4}",Top 50 Singles of 2003,Top 50 Singles of 2003,0.837,0.736,10,-8.367,0,0.378,0.225,0.0,0.0549,0.905,104.907,audio_features,08cqYeYWTjDUqNLVOiJMUF,spotify:track:08cqYeYWTjDUqNLVOiJMUF,https://api.spotify.com/v1/tracks/08cqYeYWTjDUqNLVOiJMUF,https://api.spotify.com/v1/audio-analysis/08cqYeYWTjDUqNLVOiJMUF,234093,4,2003,02,04
t.A.T.u.,2Q3eZMfDQgT8MhPowKFXYO,Not Gonna Get Us,57ysqWVYJBR4oFcn0Kq0uf,t.A.T.u. - The Best,2006-01-01,0,False,260.48,"{'danceability': 0.686, 'energy': 0.867, 'key': 9, 'loudness': -6.879, 'mode': 1, 'speechiness': 0.0426, 'acousticness': 0.000709, 'instrumentalness': 0.165, 'liveness': 0.106, 'valence': 0.166, 'tempo': 130.003, 'type': 'audio_features', 'id': '57ysqWVYJBR4oFcn0Kq0uf', 'uri': 'spotify:track:57ysqWVYJBR4oFcn0Kq0uf', 'track_href': 'https://api.spotify.com/v1/tracks/57ysqWVYJBR4oFcn0Kq0uf', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/57ysqWVYJBR4oFcn0Kq0uf', 'duration_ms': 260480, 'time_signature': 4}",Top 50 Singles of 2003,Top 50 Singles of 2003,0.686,0.867,9,-6.879,1,0.0426,0.000709,0.165,0.106,0.166,130.003,audio_features,57ysqWVYJBR4oFcn0Kq0uf,spotify:track:57ysqWVYJBR4oFcn0Kq0uf,https://api.spotify.com/v1/tracks/57ysqWVYJBR4oFcn0Kq0uf,https://api.spotify.com/v1/audio-analysis/57ysqWVYJBR4oFcn0Kq0uf,260480,4,2006,01,01
The Postal Service,5yV1qdnmxyIYiSFB02wpDj,The District Sleeps Alone Tonight,5Bf5C7RkyXTqE1h3Q8KZJ7,Give Up,2003-02-19,0,False,284.293,"{'danceability': 0.621, 'energy': 0.775, 'key': 0, 'loudness': -7.662, 'mode': 1, 'speechiness': 0.0513, 'acousticness': 0.129, 'instrumentalness': 0.0106, 'liveness': 0.115, 'valence': 0.216, 'tempo': 153.963, 'type': 'audio_features', 'id': '5Bf5C7RkyXTqE1h3Q8KZJ7', 'uri': 'spotify:track:5Bf5C7RkyXTqE1h3Q8KZJ7', 'track_href': 'https://api.spotify.com/v1/tracks/5Bf5C7RkyXTqE1h3Q8KZJ7', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5Bf5C7RkyXTqE1h3Q8KZJ7', 'duration_ms': 284293, 'time_signature': 4}",Top 50 Singles of 2003,Top 50 Singles of 2003,0.621,0.775,0,-7.662,1,0.0513,0.129,0.0106,0.115,0.216,153.963,audio_features,5Bf5C7RkyXTqE1h3Q8KZJ7,spotify:track:5Bf5C7RkyXTqE1h3Q8KZJ7,https://api.spotify.com/v1/tracks/5Bf5C7RkyXTqE1h3Q8KZJ7,https://api.spotify.com/v1/audio-analysis/5Bf5C7RkyXTqE1h3Q8KZJ7,284293,4,2003,02,19
Madvillain,2aoFQUeHD1U7pL098lRsDU,America's Most Blunted,2PxUCszL5M8nfsSeFbIPlS,Madvillainy,2004-03-24,0,True,234.04,"{'danceability': 0.617, 'energy': 0.901, 'key': 9, 'loudness': -7.919, 'mode': 1, 'speechiness': 0.503, 'acousticness': 0.39, 'instrumentalness': 0, 'liveness': 0.98, 'valence': 0.653, 'tempo': 95.913, 'type': 'audio_features', 'id': '2PxUCszL5M8nfsSeFbIPlS', 'uri': 'spotify:track:2PxUCszL5M8nfsSeFbIPlS', 'track_href': 'https://api.spotify.com/v1/tracks/2PxUCszL5M8nfsSeFbIPlS', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2PxUCszL5M8nfsSeFbIPlS', 'duration_ms': 234040, 'time_signature': 4}",Top 50 Singles of 2003,Top 50 Singles of 2003,0.617,0.901,9,-7.919,1,0.503,0.39,0.0,0.98,0.653,95.913,audio_features,2PxUCszL5M8nfsSeFbIPlS,spotify:track:2PxUCszL5M8nfsSeFbIPlS,https://api.spotify.com/v1/tracks/2PxUCszL5M8nfsSeFbIPlS,https://api.spotify.com/v1/audio-analysis/2PxUCszL5M8nfsSeFbIPlS,234040,4,2004,03,24
Missy Elliott,2wIVse2owClT7go1WT98tk,Gossip Folks (feat. Ludacris),75DjPjiIp2fvJDjtt41Jfs,Under Construction,2002-11-11,59,True,234.893,"{'danceability': 0.707, 'energy': 0.538, 'key': 0, 'loudness': -5.264, 'mode': 1, 'speechiness': 0.505, 'acousticness': 0.362, 'instrumentalness': 0, 'liveness': 0.317, 'valence': 0.439, 'tempo': 121.732, 'type': 'audio_features', 'id': '75DjPjiIp2fvJDjtt41Jfs', 'uri': 'spotify:track:75DjPjiIp2fvJDjtt41Jfs', 'track_href': 'https://api.spotify.com/v1/tracks/75DjPjiIp2fvJDjtt41Jfs', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/75DjPjiIp2fvJDjtt41Jfs', 'duration_ms': 234893, 'time_signature': 4}",Top 50 Singles of 2003,Top 50 Singles of 2003,0.707,0.538,0,-5.264,1,0.505,0.362,0.0,0.317,0.439,121.732,audio_features,75DjPjiIp2fvJDjtt41Jfs,spotify:track:75DjPjiIp2fvJDjtt41Jfs,https://api.spotify.com/v1/tracks/75DjPjiIp2fvJDjtt41Jfs,https://api.spotify.com/v1/audio-analysis/75DjPjiIp2fvJDjtt41Jfs,234893,4,2002,11,11
Blur,7MhMgCo0Bl0Kukl93PZbYS,Out of Time,78kYERG8Ph4s0D8SAmaW4r,Think Tank,2003,0,False,231.573,"{'danceability': 0.539, 'energy': 0.45, 'key': 0, 'loudness': -8.895, 'mode': 1, 'speechiness': 0.0264, 'acousticness': 0.0324, 'instrumentalness': 0.00233, 'liveness': 0.364, 'valence': 0.35, 'tempo': 138.716, 'type': 'audio_features', 'id': '78kYERG8Ph4s0D8SAmaW4r', 'uri': 'spotify:track:78kYERG8Ph4s0D8SAmaW4r', 'track_href': 'https://api.spotify.com/v1/tracks/78kYERG8Ph4s0D8SAmaW4r', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/78kYERG8Ph4s0D8SAmaW4r', 'duration_ms': 231573, 'time_signature': 4}",Top 50 Singles of 2003,Top 50 Singles of 2003,0.539,0.45,0,-8.895,1,0.0264,0.0324,0.00233,0.364,0.35,138.716,audio_features,78kYERG8Ph4s0D8SAmaW4r,spotify:track:78kYERG8Ph4s0D8SAmaW4r,https://api.spotify.com/v1/tracks/78kYERG8Ph4s0D8SAmaW4r,https://api.spotify.com/v1/audio-analysis/78kYERG8Ph4s0D8SAmaW4r,231573,4,2003,,
Dizzee Rascal,0gusqTJKxtU1UTmNRMHZcv,"Fix Up, Look Sharp",6cR8iK8mp72ZzLbhEC83km,Boy In Da Corner,2003-07-21,0,False,224.8,"{'danceability': 0.933, 'energy': 0.82, 'key': 7, 'loudness': -4.339, 'mode': 1, 'speechiness': 0.27, 'acousticness': 0.0277, 'instrumentalness': 4.88e-06, 'liveness': 0.133, 'valence': 0.271, 'tempo': 104.76, 'type': 'audio_features', 'id': '6cR8iK8mp72ZzLbhEC83km', 'uri': 'spotify:track:6cR8iK8mp72ZzLbhEC83km', 'track_href': 'https://api.spotify.com/v1/tracks/6cR8iK8mp72ZzLbhEC83km', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6cR8iK8mp72ZzLbhEC83km', 'duration_ms': 224800, 'time_signature': 4}",Top 50 Singles of 2003,Top 50 Singles of 2003,0.933,0.82,7,-4.339,1,0.27,0.0277,4.88e-06,0.133,0.271,104.76,audio_features,6cR8iK8mp72ZzLbhEC83km,spotify:track:6cR8iK8mp72ZzLbhEC83km,https://api.spotify.com/v1/tracks/6cR8iK8mp72ZzLbhEC83km,https://api.spotify.com/v1/audio-analysis/6cR8iK8mp72ZzLbhEC83km,224800,4,2003,07,21
Killer Mike,2N4EYkIlG1kv25g6Wv8LGI,A.D.I.D.A.S. (feat. Big Boi),2ec9Bv3Oi8QPZiAF2IO1s3,A.D.I.D.A.S.,2003-04-28,0,True,208.146,"{'danceability': 0.83, 'energy': 0.829, 'key': 10, 'loudness': -2.643, 'mode': 0, 'speechiness': 0.319, 'acousticness': 0.00809, 'instrumentalness': 1.06e-06, 'liveness': 0.189, 'valence': 0.688, 'tempo': 186.093, 'type': 'audio_features', 'id': '2ec9Bv3Oi8QPZiAF2IO1s3', 'uri': 'spotify:track:2ec9Bv3Oi8QPZiAF2IO1s3', 'track_href': 'https://api.spotify.com/v1/tracks/2ec9Bv3Oi8QPZiAF2IO1s3', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2ec9Bv3Oi8QPZiAF2IO1s3', 'duration_ms': 208147, 'time_signature': 4}",Top 50 Singles of 2003,Top 50 Singles of 2003,0.83,0.829,10,-2.643,0,0.319,0.00809,1.06e-06,0.189,0.688,186.093,audio_features,2ec9Bv3Oi8QPZiAF2IO1s3,spotify:track:2ec9Bv3Oi8QPZiAF2IO1s3,https://api.spotify.com/v1/tracks/2ec9Bv3Oi8QPZiAF2IO1s3,https://api.spotify.com/v1/audio-analysis/2ec9Bv3Oi8QPZiAF2IO1s3,208147,4,2003,04,28
The Delgados,4wavWMHhIiUXxwCuWsHzXo,All You Need Is Hate,03fUzcirkyM0v0xDKl4MnP,Hate,2002-09-02,0,False,173.733,"{'danceability': 0.264, 'energy': 0.701, 'key': 3, 'loudness': -5.174, 'mode': 1, 'speechiness': 0.0327, 'acousticness': 0.142, 'instrumentalness': 1.96e-06, 'liveness': 0.109, 'valence': 0.297, 'tempo': 103.302, 'type': 'audio_features', 'id': '03fUzcirkyM0v0xDKl4MnP', 'uri': 'spotify:track:03fUzcirkyM0v0xDKl4MnP', 'track_href': 'https://api.spotify.com/v1/tracks/03fUzcirkyM0v0xDKl4MnP', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/03fUzcirkyM0v0xDKl4MnP', 'duration_ms': 173733, 'time_signature': 4}",Top 50 Singles of 2003,Top 50 Singles of 2003,0.264,0.701,3,-5.174,1,0.0327,0.142,1.96e-06,0.109,0.297,103.302,audio_features,03fUzcirkyM0v0xDKl4MnP,spotify:track:03fUzcirkyM0v0xDKl4MnP,https://api.spotify.com/v1/tracks/03fUzcirkyM0v0xDKl4MnP,https://api.spotify.com/v1/audio-analysis/03fUzcirkyM0v0xDKl4MnP,173733,4,2002,09,02
Johnny Cash,6kACVPfCOnqzgfEF5ryl0x,Hurt,5VFzIzR8nACf9Bad4O73f6,The Legend Of Johnny Cash,2005-01-01,0,False,218.586,"{'danceability': 0.514, 'energy': 0.292, 'key': 9, 'loudness': -11.768, 'mode': 0, 'speechiness': 0.0291, 'acousticness': 0.827, 'instrumentalness': 0.00223, 'liveness': 0.0926, 'valence': 0.157, 'tempo': 90.459, 'type': 'audio_features', 'id': '5VFzIzR8nACf9Bad4O73f6', 'uri': 'spotify:track:5VFzIzR8nACf9Bad4O73f6', 'track_href': 'https://api.spotify.com/v1/tracks/5VFzIzR8nACf9Bad4O73f6', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5VFzIzR8nACf9Bad4O73f6', 'duration_ms': 218587, 'time_signature': 4}",Top 50 Singles of 2003,Top 50 Singles of 2003,0.514,0.292,9,-11.768,0,0.0291,0.827,0.00223,0.0926,0.157,90.459,audio_features,5VFzIzR8nACf9Bad4O73f6,spotify:track:5VFzIzR8nACf9Bad4O73f6,https://api.spotify.com/v1/tracks/5VFzIzR8nACf9Bad4O73f6,https://api.spotify.com/v1/audio-analysis/5VFzIzR8nACf9Bad4O73f6,218587,4,2005,01,01
The Rapture,166Dz1GX3xonSQ3Z6CQW26,Sister Saviour,5gebV2fZSYBdgN8n6ivDWU,Echoes,2003-01-01,1,False,227.013,"{'danceability': 0.652, 'energy': 0.733, 'key': 7, 'loudness': -5.665, 'mode': 1, 'speechiness': 0.0307, 'acousticness': 0.0126, 'instrumentalness': 0.00284, 'liveness': 0.213, 'valence': 0.128, 'tempo': 117.003, 'type': 'audio_features', 'id': '5gebV2fZSYBdgN8n6ivDWU', 'uri': 'spotify:track:5gebV2fZSYBdgN8n6ivDWU', 'track_href': 'https://api.spotify.com/v1/tracks/5gebV2fZSYBdgN8n6ivDWU', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5gebV2fZSYBdgN8n6ivDWU', 'duration_ms': 227013, 'time_signature': 4}",Top 50 Singles of 2003,Top 50 Singles of 2003,0.652,0.733,7,-5.665,1,0.0307,0.0126,0.00284,0.213,0.128,117.003,audio_features,5gebV2fZSYBdgN8n6ivDWU,spotify:track:5gebV2fZSYBdgN8n6ivDWU,https://api.spotify.com/v1/tracks/5gebV2fZSYBdgN8n6ivDWU,https://api.spotify.com/v1/audio-analysis/5gebV2fZSYBdgN8n6ivDWU,227013,4,2003,01,01
The Libertines,4fSPtBgFPZzygkY6MehwQ7,Time for Heroes,6V92z9VrnBJUeHrv5EXKxQ,Time for Heroes - The Best of The Libertines,2007-10-29,0,False,159.32,"{'danceability': 0.386, 'energy': 0.925, 'key': 2, 'loudness': -3.647, 'mode': 1, 'speechiness': 0.053, 'acousticness': 0.00847, 'instrumentalness': 5.18e-05, 'liveness': 0.026, 'valence': 0.711, 'tempo': 152.658, 'type': 'audio_features', 'id': '6V92z9VrnBJUeHrv5EXKxQ', 'uri': 'spotify:track:6V92z9VrnBJUeHrv5EXKxQ', 'track_href': 'https://api.spotify.com/v1/tracks/6V92z9VrnBJUeHrv5EXKxQ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6V92z9VrnBJUeHrv5EXKxQ', 'duration_ms': 159320, 'time_signature': 4}",Top 50 Singles of 2003,Top 50 Singles of 2003,0.386,0.925,2,-3.647,1,0.053,0.00847,5.18e-05,0.026,0.711,152.658,audio_features,6V92z9VrnBJUeHrv5EXKxQ,spotify:track:6V92z9VrnBJUeHrv5EXKxQ,https://api.spotify.com/v1/tracks/6V92z9VrnBJUeHrv5EXKxQ,https://api.spotify.com/v1/audio-analysis/6V92z9VrnBJUeHrv5EXKxQ,159320,4,2007,10,29
Snoop Dogg,7hJcb9fa4alzcOq3EaNPoG,Beautiful,4675yUu8AUbE72T94BkLCD,The Best Of Snoop Dogg,2005-01-01,65,True,299.146,"{'danceability': 0.893, 'energy': 0.74, 'key': 11, 'loudness': -4.936, 'mode': 0, 'speechiness': 0.132, 'acousticness': 0.299, 'instrumentalness': 0, 'liveness': 0.0881, 'valence': 0.963, 'tempo': 101.025, 'type': 'audio_features', 'id': '4675yUu8AUbE72T94BkLCD', 'uri': 'spotify:track:4675yUu8AUbE72T94BkLCD', 'track_href': 'https://api.spotify.com/v1/tracks/4675yUu8AUbE72T94BkLCD', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4675yUu8AUbE72T94BkLCD', 'duration_ms': 299147, 'time_signature': 4}",Top 50 Singles of 2003,Top 50 Singles of 2003,0.893,0.74,11,-4.936,0,0.132,0.299,0.0,0.0881,0.963,101.025,audio_features,4675yUu8AUbE72T94BkLCD,spotify:track:4675yUu8AUbE72T94BkLCD,https://api.spotify.com/v1/tracks/4675yUu8AUbE72T94BkLCD,https://api.spotify.com/v1/audio-analysis/4675yUu8AUbE72T94BkLCD,299147,4,2005,01,01
Freeway,2Jwr7hGoSNK3S3QBxh3T0z,What We Do,5kDkWHFx0AEvJ1Pfm2i0ac,Philadelphia Freeway,2003-01-01,51,True,229.106,"{'danceability': 0.569, 'energy': 0.894, 'key': 9, 'loudness': -4.931, 'mode': 0, 'speechiness': 0.318, 'acousticness': 0.00715, 'instrumentalness': 0, 'liveness': 0.158, 'valence': 0.293, 'tempo': 188.892, 'type': 'audio_features', 'id': '5kDkWHFx0AEvJ1Pfm2i0ac', 'uri': 'spotify:track:5kDkWHFx0AEvJ1Pfm2i0ac', 'track_href': 'https://api.spotify.com/v1/tracks/5kDkWHFx0AEvJ1Pfm2i0ac', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5kDkWHFx0AEvJ1Pfm2i0ac', 'duration_ms': 229107, 'time_signature': 4}",Top 50 Singles of 2003,Top 50 Singles of 2003,0.569,0.894,9,-4.931,0,0.318,0.00715,0.0,0.158,0.293,188.892,audio_features,5kDkWHFx0AEvJ1Pfm2i0ac,spotify:track:5kDkWHFx0AEvJ1Pfm2i0ac,https://api.spotify.com/v1/tracks/5kDkWHFx0AEvJ1Pfm2i0ac,https://api.spotify.com/v1/audio-analysis/5kDkWHFx0AEvJ1Pfm2i0ac,229107,4,2003,01,01
